행정구역(시군구)별,성별,연령별,인구 (명)
 목포시,계,50 - 54세,18499.5
 목포시,계,55 - 59세,17645
 목포시,계,60 - 64세,16328
 목포시,계,65 - 69세,11577.5
 목포시,계,70 - 74세,9750
 목포시,계,75 - 79세,7547
 목포시,계,80세 이상,7682.5
 목포시,계,80 - 84세,4669
 목포시,계,85세 이상,3013.5
 목포시,계,85 - 89세,2123.5
 목포시,계,90 - 94세,715
 목포시,계,95 - 99세,162.5
 목포시,계,100세 이상,12.5
 목포시,남자,계,112219
 목포시,남자,0 - 4세,3872
 목포시,남자,5 - 9세,6056
 목포시,남자,10 - 14세,6120.5
 목포시,남자,15 - 19세,6781
 목포시,남자,20 - 24세,8335.5
 목포시,남자,25 - 29세,6426
 목포시,남자,30 - 34세,5442
 목포시,남자,35 - 39세,8381.5
 목포시,남자,40 - 44세,9102
 목포시,남자,45 - 49세,10245
 목포시,남자,50 - 54세,9519.5
 목포시,남자,55 - 59세,8534
 목포시,남자,60 - 64세,7837
 목포시,남자,65 - 69세,5486.5
 목포시,남자,70 - 74세,4455.5
 목포시,남자,75 - 79세,3198
 목포시,남자,80세 이상,2427
 목포시,남자,80 - 84세,1648.5
 목포시,남자,85세 이상,778.5
 목포시,남자,85 - 89세,606
 목포시,남자,90 - 94세,151
 목포시,남자,95 - 99세,19
 목포시,남자,100세 이상,2.5
 목포시,여자,계,113054
 목포시,여자,0 - 4세,3546.5
 목포시,여자,5 - 9세,5818.5
 목포시,여자,10 - 14세,5864
 목포시,여자,15 - 19세,6413.5
 목포시,여자,20 - 24세,6918.5
 목포시,여자,25 - 29세,5686
 목포시,여자,30 - 34세,5251.5
 목포시,여자,35 - 39세,7766.5
 목포시,여자,40 - 44세,8568
 목포시,여자,45 - 49세,9649
 목포시,여자,50 - 54세,8980
 목포시,여자,55 - 59세,9111
 목포시,여자,60 - 64세,8491
 목포시,여자,65 - 69세,6091
 목포시,여자,70 - 74세,5294.5
 목포시,여자,75 - 79세,4349
 목포시,여자,80세 이상,5255.5
 목포시,여자,80 - 84세,3020.5
 목포시,여자,85세 이상,2235
 목포시,여자,85 - 89세,1517.5
 목포시,여자,90 - 94세,564
 목포시,여자,95 - 99세,143.5
 목포시,여자,100세 이상,10
 여수시,계,계,279853.5
 여수시,계,0 - 4세,9269
 여수시,계,5 - 9세,12233
 여수시,계,10 - 14세,12393.5
 여수시,계,15 - 19세,14747.5
 여수시,계,20 - 24세,17962.5
 여수시,계,25 - 29세,15992.5
 여수시,계,30 - 34세,13625
 여수시,계,35 - 39세,17862
 여수시,계,40 - 44세,19185.5
 여수시,계,45 - 49세,22904
 여수시,계,50 - 54세,23921
 여수시,계,55 - 59세,24412
 여수시,계,60 - 64세,22489
 여수시,계,65 - 69세,16980.5
 여수시,계,70 - 74세,13643
 여수시,계,75 - 79세,10346
 여수시,계,80세 이상,11887.5
 여수시,계,80 - 84세,6855
 여수시,계,85세 이상,5032.5
 여수시,계,85 - 89세,3489.5
 여수시,계,90 - 94세,1221.5
 여수시,계,95 - 99세,287
 여수시,계,100세 이상,34.5
 여수시,남자,계,142573
 여수시,남자,0 - 4세,4735
 여수시,남자,5 - 9세,6194.5
 여수시,남자,10 - 14세,6337
 여수시,남자,15 - 19세,7795.5
 여수시,남자,20 - 24세,9988.5
 여수시,남자,25 - 29세,9176
 여수시,남자,30 - 34세,7416.5
 여수시,남자,35 - 39세,9466.5
 여수시,남자,40 - 44세,10072.5
 여수시,남자,45 - 49세,12109.5
 여수시,남자,50 - 54세,12592.5
 여수시,남자,55 - 59세,12565
 여수시,남자,60 - 64세,11183.5
 여수시,남자,65 - 69세,8433
 여수시,남자,70 - 74세,6506.5
 여수시,남자,75 - 79세,4333
 여수시,남자,80세 이상,3668
 여수시,남자,80 - 84세,2467.5
 여수시,남자,85세 이상,1200.5
 여수시,남자,85 - 89세,937
 여수시,남자,90 - 94세,221.5
 여수시,남자,95 - 99세,38.5
 여수시,남자,100세 이상,3.5
 여수시,여자,계,137280.5
 여수시,여자,0 - 4세,4534
 여수시,여자,5 - 9세,6038.5
 여수시,여자,10 - 14세,6056.5
 여수시,여자,15 - 19세,6952
 여수시,여자,20 - 24세,7974
 여수시,여자,25 - 29세,6816.5
 여수시,여자,30 - 34세,6208.5
 여수시,여자,35 - 39세,8395.5
 여수시,여자,40 - 44세,9113
 여수시,여자,45 - 49세,10794.5
 여수시,여자,50 - 54세,11328.5
 여수시,여자,55 - 59세,11847
 여수시,여자,60 - 64세,11305.5
 여수시,여자,65 - 69세,8547.5
 여수시,여자,70 - 74세,7136.5
 여수시,여자,75 - 79세,6013
 여수시,여자,80세 이상,8219.5
 여수시,여자,80 - 84세,4387.5
 여수시,여자,85세 이상,3832
 여수시,여자,85 - 89세,2552.5
 여수시,여자,90 - 94세,1000
 여수시,여자,95 - 99세,248.5
 여수시,여자,100세 이상,31
 순천시,계,계,279601.5
 순천시,계,0 - 4세,10181
 순천시,계,5 - 9세,13694
 순천시,계,10 - 14세,14362.5
 순천시,계,15 - 19세,16401.5
 순천시,계,20 - 24세,19801
 순천시,계,25 - 29세,17330
 순천시,계,30 - 34세,14491
 순천시,계,35 - 39세,18611.5
 순천시,계,40 - 44세,19692
 순천시,계,45 - 49세,23641.5
 순천시,계,50 - 54세,24989.5
 순천시,계,55 - 59세,23683
 순천시,계,60 - 64세,19629.5
 순천시,계,65 - 69세,13013
 순천시,계,70 - 74세,10267.5
 순천시,계,75 - 79세,8392.5
 순천시,계,80세 이상,11420.5
 순천시,계,80 - 84세,6424.5
 순천시,계,85세 이상,4996
 순천시,계,85 - 89세,3467.5
 순천시,계,90 - 94세,1207
 순천시,계,95 - 99세,282.5
 순천시,계,100세 이상,39
 순천시,남자,계,139449
 순천시,남자,0 - 4세,5274.5
 순천시,남자,5 - 9세,7014
 순천시,남자,10 - 14세,7396.5
 순천시,남자,15 - 19세,8649.5
 순천시,남자,20 - 24세,10690
 순천시,남자,25 - 29세,9398
 순천시,남자,30 - 34세,7489.5
 순천시,남자,35 - 39세,9429
 순천시,남자,40 - 44세,9595.5
 순천시,남자,45 - 49세,11713.5
 순천시,남자,50 - 54세,12524.5
 순천시,남자,55 - 59세,12068
 순천시,남자,60 - 64세,9903
 순천시,남자,65 - 69세,6539
 순천시,남자,70 - 74세,4870
 순천시,남자,75 - 79세,3416.5
 순천시,남자,80세 이상,3478
 순천시,남자,80 - 84세,2225
 순천시,남자,85세 이상,1253
 순천시,남자,85 - 89세,957
 순천시,남자,90 - 94세,256.5
 순천시,남자,95 - 99세,36.5
 순천시,남자,100세 이상,3
 순천시,여자,계,140152.5
 순천시,여자,0 - 4세,4906.5
 순천시,여자,5 - 9세,6680
 순천시,여자,10 - 14세,6966
 순천시,여자,15 - 19세,7752
 순천시,여자,20 - 24세,9111
 순천시,여자,25 - 29세,7932
 순천시,여자,30 - 34세,7001.5
 순천시,여자,35 - 39세,9182.5
 순천시,여자,40 - 44세,10096.5
 순천시,여자,45 - 49세,11928
 순천시,여자,50 - 54세,12465
 순천시,여자,55 - 59세,11615
 순천시,여자,60 - 64세,9726.5
 순천시,여자,65 - 69세,6474
 순천시,여자,70 - 74세,5397.5
 순천시,여자,75 - 79세,4976
 순천시,여자,80세 이상,7942.5
 순천시,여자,80 - 84세,4199.5
 순천시,여자,85세 이상,3743
 순천시,여자,85 - 89세,2510.5
 순천시,여자,90 - 94세,950.5
 순천시,여자,95 - 99세,246
 순천시,여자,100세 이상,36
 나주시,계,계,114375.5
 나주시,계,0 - 4세,4766
 나주시,계,5 - 9세,5463.5
 나주시,계,10 - 14세,4729.5
 나주시,계,15 - 19세,4650
 나주시,계,20 - 24세,5778
 나주시,계,25 - 29세,6565.5
 나주시,계,30 - 34세,6526.5
 나주시,계,35 - 39세,8152
 나주시,계,40 - 44세,8097.5
 나주시,계,45 - 49세,8155
 나주시,계,50 - 54세,8228
 나주시,계,55 - 59세,8915
 나주시,계,60 - 64세,8961
 나주시,계,65 - 69세,6535
 나주시,계,70 - 74세,5857
 나주시,계,75 - 79세,5611
 나주시,계,80세 이상,7385
 나주시,계,80 - 84세,4219.5
 나주시,계,85세 이상,3165.5
 나주시,계,85 - 89세,2218
 나주시,계,90 - 94세,764
 나주시,계,95 - 99세,160
 나주시,계,100세 이상,23.5
 나주시,남자,계,57604
 나주시,남자,0 - 4세,2428.5
 나주시,남자,5 - 9세,2778
 나주시,남자,10 - 14세,2457.5
 나주시,남자,15 - 19세,2367
 나주시,남자,20 - 24세,3067.5
 나주시,남자,25 - 29세,3451
 나주시,남자,30 - 34세,3342
 나주시,남자,35 - 39세,4312.5
 나주시,남자,40 - 44세,4436.5
 나주시,남자,45 - 49세,4704
 나주시,남자,50 - 54세,4557.5
 나주시,남자,55 - 59세,4787.5
 나주시,남자,60 - 64세,4629
 나주시,남자,65 - 69세,3251.5
 나주시,남자,70 - 74세,2720.5
 나주시,남자,75 - 79세,2209.5
 나주시,남자,80세 이상,2104
 나주시,남자,80 - 84세,1329.5
 나주시,남자,85세 이상,774.5
 나주시,남자,85 - 89세,574.5
 나주시,남자,90 - 94세,154.5
 나주시,남자,95 - 99세,41
 나주시,남자,100세 이상,4.5
 나주시,여자,계,56771.5
 나주시,여자,0 - 4세,2337.5
 나주시,여자,5 - 9세,2685.5
 나주시,여자,10 - 14세,2272
 나주시,여자,15 - 19세,2283
 나주시,여자,20 - 24세,2710.5
 나주시,여자,25 - 29세,3114.5
 나주시,여자,30 - 34세,3184.5
 나주시,여자,35 - 39세,3839.5
 나주시,여자,40 - 44세,3661
 나주시,여자,45 - 49세,3451
 나주시,여자,50 - 54세,3670.5
 나주시,여자,55 - 59세,4127.5
 나주시,여자,60 - 64세,4332
 나주시,여자,65 - 69세,3283.5
 나주시,여자,70 - 74세,3136.5
 나주시,여자,75 - 79세,3401.5
 나주시,여자,80세 이상,5281
 나주시,여자,80 - 84세,2890
 나주시,여자,85세 이상,2391
 나주시,여자,85 - 89세,1643.5
 나주시,여자,90 - 94세,609.5
 나주시,여자,95 - 99세,119
 나주시,여자,100세 이상,19
 광양시,계,계,153639.5
 광양시,계,0 - 4세,6072
 광양시,계,5 - 9세,7822
 광양시,계,10 - 14세,7755
 광양시,계,15 - 19세,8888
 광양시,계,20 - 24세,11167.5
 광양시,계,25 - 29세,9713
 광양시,계,30 - 34세,8366
 광양시,계,35 - 39세,10684
 광양시,계,40 - 44세,11175
 광양시,계,45 - 49세,13247
 광양시,계,50 - 54세,16006
 광양시,계,55 - 59세,13105.5
 광양시,계,60 - 64세,9998
 광양시,계,65 - 69세,6294.5
 광양시,계,70 - 74세,4536.5
 광양시,계,75 - 79세,3504
 광양시,계,80세 이상,5305.5
 광양시,계,80 - 84세,3031.5
 광양시,계,85세 이상,2274
 광양시,계,85 - 89세,1561.5
 광양시,계,90 - 94세,564
 광양시,계,95 - 99세,141
 광양시,계,100세 이상,7.5
 광양시,남자,계,79923.5
 광양시,남자,0 - 4세,3108.5
 광양시,남자,5 - 9세,3960.5
 광양시,남자,10 - 14세,4007
 광양시,남자,15 - 19세,4595.5
 광양시,남자,20 - 24세,6383
 광양시,남자,25 - 29세,5734
 광양시,남자,30 - 34세,4482
 광양시,남자,35 - 39세,5691.5
 광양시,남자,40 - 44세,5769.5
 광양시,남자,45 - 49세,6644.5
 광양시,남자,50 - 54세,8743.5
 광양시,남자,55 - 59세,7167
 광양시,남자,60 - 64세,5277
 광양시,남자,65 - 69세,3272.5
 광양시,남자,70 - 74세,2173.5
 광양시,남자,75 - 79세,1346.5
 광양시,남자,80세 이상,1567.5
 광양시,남자,80 - 84세,1048.5
 광양시,남자,85세 이상,519
 광양시,남자,85 - 89세,396.5
 광양시,남자,90 - 94세,107.5
 광양시,남자,95 - 99세,13
 광양시,남자,100세 이상,2
 광양시,여자,계,73716
 광양시,여자,0 - 4세,2963.5
 광양시,여자,5 - 9세,3861.5
 광양시,여자,10 - 14세,3748
 광양시,여자,15 - 19세,4292.5
 광양시,여자,20 - 24세,4784.5
 광양시,여자,25 - 29세,3979
 광양시,여자,30 - 34세,3884
 광양시,여자,35 - 39세,4992.5
 광양시,여자,40 - 44세,5405.5
 광양시,여자,45 - 49세,6602.5
 광양시,여자,50 - 54세,7262.5
 광양시,여자,55 - 59세,5938.5
 광양시,여자,60 - 64세,4721
 광양시,여자,65 - 69세,3022
 광양시,여자,70 - 74세,2363
 광양시,여자,75 - 79세,2157.5
 광양시,여자,80세 이상,3738
 광양시,여자,80 - 84세,1983
 광양시,여자,85세 이상,1755
 광양시,여자,85 - 89세,1165
 광양시,여자,90 - 94세,456.5
 광양시,여자,95 - 99세,128
 광양시,여자,100세 이상,5.5
 담양군,계,계,46033.5
 담양군,계,0 - 4세,1134
 담양군,계,5 - 9세,1246
 담양군,계,10 - 14세,1333.5
 담양군,계,15 - 19세,1735.5
 담양군,계,20 - 24세,2708
 담양군,계,25 - 29세,2233
 담양군,계,30 - 34세,1698
 담양군,계,35 - 39세,2027.5
 담양군,계,40 - 44세,2148.5
 담양군,계,45 - 49세,3115
 담양군,계,50 - 54세,3712.5
 담양군,계,55 - 59세,4413
 담양군,계,60 - 64세,4460
 담양군,계,65 - 69세,3488
 담양군,계,70 - 74세,3183
 담양군,계,75 - 79세,3087.5
 담양군,계,80세 이상,4310.5
 담양군,계,80 - 84세,2492.5
 담양군,계,85세 이상,1818
 담양군,계,85 - 89세,1241.5
 담양군,계,90 - 94세,449.5
 담양군,계,95 - 99세,107.5
 담양군,계,100세 이상,19.5
 담양군,남자,계,23452
 담양군,남자,0 - 4세,543.5
 담양군,남자,5 - 9세,650.5
 담양군,남자,10 - 14세,689.5
 담양군,남자,15 - 19세,926
 담양군,남자,20 - 24세,1647
 담양군,남자,25 - 29세,1262.5
 담양군,남자,30 - 34세,866
 담양군,남자,35 - 39세,1093
 담양군,남자,40 - 44세,1228
 담양군,남자,45 - 49세,1868.5
 담양군,남자,50 - 54세,2069
 담양군,남자,55 - 59세,2419
 담양군,남자,60 - 64세,2357
 담양군,남자,65 - 69세,1742
 담양군,남자,70 - 74세,1543
 담양군,남자,75 - 79세,1217
 담양군,남자,80세 이상,1330.5
 담양군,남자,80 - 84세,848.5
 담양군,남자,85세 이상,482
 담양군,남자,85 - 89세,357
 담양군,남자,90 - 94세,101.5
 담양군,남자,95 - 99세,22
 담양군,남자,100세 이상,1.5
 담양군,여자,계,22581.5
 담양군,여자,0 - 4세,590.5
 담양군,여자,5 - 9세,595.5
 담양군,여자,10 - 14세,644
 담양군,여자,15 - 19세,809.5
 담양군,여자,20 - 24세,1061
 담양군,여자,25 - 29세,970.5
 담양군,여자,30 - 34세,832
 담양군,여자,35 - 39세,934.5
 담양군,여자,40 - 44세,920.5
 담양군,여자,45 - 49세,1246.5
 담양군,여자,50 - 54세,1643.5
 담양군,여자,55 - 59세,1994
 담양군,여자,60 - 64세,2103
 담양군,여자,65 - 69세,1746
 담양군,여자,70 - 74세,1640
 담양군,여자,75 - 79세,1870.5
 담양군,여자,80세 이상,2980
 담양군,여자,80 - 84세,1644
 담양군,여자,85세 이상,1336
 담양군,여자,85 - 89세,884.5
 담양군,여자,90 - 94세,348
 담양군,여자,95 - 99세,85.5
 담양군,여자,100세 이상,18
 곡성군,계,계,28267
 곡성군,계,0 - 4세,470.5
 곡성군,계,5 - 9세,682
 곡성군,계,10 - 14세,835.5
 곡성군,계,15 - 19세,1197
 곡성군,계,20 - 24세,1416.5
 곡성군,계,25 - 29세,1084
 곡성군,계,30 - 34세,754
 곡성군,계,35 - 39세,1007.5
 곡성군,계,40 - 44세,1216
 곡성군,계,45 - 49세,1881.5
 곡성군,계,50 - 54세,2263
 곡성군,계,55 - 59세,2647
 곡성군,계,60 - 64세,2724
 곡성군,계,65 - 69세,2141.5
 곡성군,계,70 - 74세,2128
 곡성군,계,75 - 79세,2182
 곡성군,계,80세 이상,3637
 곡성군,계,80 - 84세,2049.5
 곡성군,계,85세 이상,1587.5
 곡성군,계,85 - 89세,1092
 곡성군,계,90 - 94세,396.5
 곡성군,계,95 - 99세,87.5
 곡성군,계,100세 이상,11.5
 곡성군,남자,계,13834.5
 곡성군,남자,0 - 4세,233
 곡성군,남자,5 - 9세,355
 곡성군,남자,10 - 14세,457
 곡성군,남자,15 - 19세,608
 곡성군,남자,20 - 24세,744.5
 곡성군,남자,25 - 29세,605.5
 곡성군,남자,30 - 34세,399.5
 곡성군,남자,35 - 39세,555.5
 곡성군,남자,40 - 44세,677.5
 곡성군,남자,45 - 49세,1064
 곡성군,남자,50 - 54세,1290
 곡성군,남자,55 - 59세,1437
 곡성군,남자,60 - 64세,1461.5
 곡성군,남자,65 - 69세,1075
 곡성군,남자,70 - 74세,981
 곡성군,남자,75 - 79세,816.5
 곡성군,남자,80세 이상,1074
 곡성군,남자,80 - 84세,673
 곡성군,남자,85세 이상,401
 곡성군,남자,85 - 89세,305.5
 곡성군,남자,90 - 94세,80.5
 곡성군,남자,95 - 99세,12.5
 곡성군,남자,100세 이상,2.5
 곡성군,여자,계,14432.5
 곡성군,여자,0 - 4세,237.5
 곡성군,여자,5 - 9세,327
 곡성군,여자,10 - 14세,378.5
 곡성군,여자,15 - 19세,589
 곡성군,여자,20 - 24세,672
 곡성군,여자,25 - 29세,478.5
 곡성군,여자,30 - 34세,354.5
 곡성군,여자,35 - 39세,452
 곡성군,여자,40 - 44세,538.5
 곡성군,여자,45 - 49세,817.5
 곡성군,여자,50 - 54세,973
 곡성군,여자,55 - 59세,1210
 곡성군,여자,60 - 64세,1262.5
 곡성군,여자,65 - 69세,1066.5
 곡성군,여자,70 - 74세,1147
 곡성군,여자,75 - 79세,1365.5
 곡성군,여자,80세 이상,2563
 곡성군,여자,80 - 84세,1376.5
 곡성군,여자,85세 이상,1186.5
 곡성군,여자,85 - 89세,786.5
 곡성군,여자,90 - 94세,316
 곡성군,여자,95 - 99세,75
 곡성군,여자,100세 이상,9
 구례군,계,계,25985
 구례군,계,0 - 4세,471
 구례군,계,5 - 9세,725.5
 구례군,계,10 - 14세,875
 구례군,계,15 - 19세,1069
 구례군,계,20 - 24세,1176
 구례군,계,25 - 29세,928.5
 구례군,계,30 - 34세,746
 구례군,계,35 - 39세,1035.5
 구례군,계,40 - 44세,1244.5
 구례군,계,45 - 49세,1790.5
 구례군,계,50 - 54세,2177.5
 구례군,계,55 - 59세,2499
 구례군,계,60 - 64세,2507
 구례군,계,65 - 69세,2037
 구례군,계,70 - 74세,1891.5
 구례군,계,75 - 79세,2007
 구례군,계,80세 이상,2804.5
 구례군,계,80 - 84세,1642.5
 구례군,계,85세 이상,1162
 구례군,계,85 - 89세,802
 구례군,계,90 - 94세,291
 구례군,계,95 - 99세,57.5
 구례군,계,100세 이상,11.5
 구례군,남자,계,12663
 구례군,남자,0 - 4세,228.5
 구례군,남자,5 - 9세,360
 구례군,남자,10 - 14세,453
 구례군,남자,15 - 19세,577
 구례군,남자,20 - 24세,638.5
 구례군,남자,25 - 29세,491
 구례군,남자,30 - 34세,371.5
 구례군,남자,35 - 39세,582
 구례군,남자,40 - 44세,653.5
 구례군,남자,45 - 49세,1021
 구례군,남자,50 - 54세,1230
 구례군,남자,55 - 59세,1354.5
 구례군,남자,60 - 64세,1267
 구례군,남자,65 - 69세,961
 구례군,남자,70 - 74세,869.5
 구례군,남자,75 - 79세,736.5
 구례군,남자,80세 이상,868.5
 구례군,남자,80 - 84세,567.5
 구례군,남자,85세 이상,301
 구례군,남자,85 - 89세,227
 구례군,남자,90 - 94세,63
 구례군,남자,95 - 99세,10.5
 구례군,남자,100세 이상,0.5
 구례군,여자,계,13322
 구례군,여자,0 - 4세,242.5
 구례군,여자,5 - 9세,365.5
 구례군,여자,10 - 14세,422
 구례군,여자,15 - 19세,492
 구례군,여자,20 - 24세,537.5
 구례군,여자,25 - 29세,437.5
 구례군,여자,30 - 34세,374.5
 구례군,여자,35 - 39세,453.5
 구례군,여자,40 - 44세,591
 구례군,여자,45 - 49세,769.5
 구례군,여자,50 - 54세,947.5
 구례군,여자,55 - 59세,1144.5
 구례군,여자,60 - 64세,1240
 구례군,여자,65 - 69세,1076
 구례군,여자,70 - 74세,1022
 구례군,여자,75 - 79세,1270.5
 구례군,여자,80세 이상,1936
 구례군,여자,80 - 84세,1075
 구례군,여자,85세 이상,861
 구례군,여자,85 - 89세,575
 구례군,여자,90 - 94세,228
 구례군,여자,95 - 99세,47
 구례군,여자,100세 이상,11
 고흥군,계,계,64022
 고흥군,계,0 - 4세,1197.5
 고흥군,계,5 - 9세,1450
 고흥군,계,10 - 14세,1759.5
 고흥군,계,15 - 19세,2242.5
 고흥군,계,20 - 24세,2513
 고흥군,계,25 - 29세,1811.5
 고흥군,계,30 - 34세,1608.5
 고흥군,계,35 - 39세,2163.5
 고흥군,계,40 - 44세,2702
 고흥군,계,45 - 49세,3695.5
 고흥군,계,50 - 54세,4581.5
 고흥군,계,55 - 59세,5761
 고흥군,계,60 - 64세,6585
 고흥군,계,65 - 69세,5888
 고흥군,계,70 - 74세,5789
 고흥군,계,75 - 79세,5689
 고흥군,계,80세 이상,8585
 고흥군,계,80 - 84세,4767.5
 고흥군,계,85세 이상,3817.5
 고흥군,계,85 - 89세,2599.5
 고흥군,계,90 - 94세,938.5
 고흥군,계,95 - 99세,242
 고흥군,계,100세 이상,37.5
 고흥군,남자,계,31065
 고흥군,남자,0 - 4세,577
 고흥군,남자,5 - 9세,743.5
 고흥군,남자,10 - 14세,928.5
 고흥군,남자,15 - 19세,1203.5
 고흥군,남자,20 - 24세,1457.5
 고흥군,남자,25 - 29세,1032
 고흥군,남자,30 - 34세,880
 고흥군,남자,35 - 39세,1180
 고흥군,남자,40 - 44세,1536
 고흥군,남자,45 - 49세,2216
 고흥군,남자,50 - 54세,2633
 고흥군,남자,55 - 59세,3065.5
 고흥군,남자,60 - 64세,3326.5
 고흥군,남자,65 - 69세,2846
 고흥군,남자,70 - 74세,2621
 고흥군,남자,75 - 79세,2275.5
 고흥군,남자,80세 이상,2543.5
 고흥군,남자,80 - 84세,1584
 고흥군,남자,85세 이상,959.5
 고흥군,남자,85 - 89세,701
 고흥군,남자,90 - 94세,220
 고흥군,남자,95 - 99세,31.5
 고흥군,남자,100세 이상,7
 고흥군,여자,계,32957
 고흥군,여자,0 - 4세,620.5
 고흥군,여자,5 - 9세,706.5
 고흥군,여자,10 - 14세,831
 고흥군,여자,15 - 19세,1039
 고흥군,여자,20 - 24세,1055.5
 고흥군,여자,25 - 29세,779.5
 고흥군,여자,30 - 34세,728.5
 고흥군,여자,35 - 39세,983.5
 고흥군,여자,40 - 44세,1166
 고흥군,여자,45 - 49세,1479.5
 고흥군,여자,50 - 54세,1948.5
 고흥군,여자,55 - 59세,2695.5
 고흥군,여자,60 - 64세,3258.5
 고흥군,여자,65 - 69세,3042
 고흥군,여자,70 - 74세,3168
 고흥군,여자,75 - 79세,3413.5
 고흥군,여자,80세 이상,6041.5
 고흥군,여자,80 - 84세,3183.5
 고흥군,여자,85세 이상,2858
 고흥군,여자,85 - 89세,1898.5
 고흥군,여자,90 - 94세,718.5
 고흥군,여자,95 - 99세,210.5
 고흥군,여자,100세 이상,30.5
 보성군,계,계,40543.5
 보성군,계,0 - 4세,817.5
 보성군,계,5 - 9세,1029.5
 보성군,계,10 - 14세,1187
 보성군,계,15 - 19세,1497.5
 보성군,계,20 - 24세,1777
 보성군,계,25 - 29세,1283.5
 보성군,계,30 - 34세,1158.5
 보성군,계,35 - 39세,1464.5
 보성군,계,40 - 44세,1812.5
 보성군,계,45 - 49세,2420.5
 보성군,계,50 - 54세,3069.5
 보성군,계,55 - 59세,3629
 보성군,계,60 - 64세,4023
 보성군,계,65 - 69세,3390
 보성군,계,70 - 74세,3269
 보성군,계,75 - 79세,3399
 보성군,계,80세 이상,5316
 보성군,계,80 - 84세,3009
 보성군,계,85세 이상,2307
 보성군,계,85 - 89세,1619
 보성군,계,90 - 94세,538.5
 보성군,계,95 - 99세,125.5
 보성군,계,100세 이상,24
 보성군,남자,계,19742
 보성군,남자,0 - 4세,416
 보성군,남자,5 - 9세,544
 보성군,남자,10 - 14세,580
 보성군,남자,15 - 19세,785
 보성군,남자,20 - 24세,996.5
 보성군,남자,25 - 29세,724
 보성군,남자,30 - 34세,627.5
 보성군,남자,35 - 39세,776.5
 보성군,남자,40 - 44세,1002.5
 보성군,남자,45 - 49세,1418
 보성군,남자,50 - 54세,1793
 보성군,남자,55 - 59세,1953
 보성군,남자,60 - 64세,2082.5
 보성군,남자,65 - 69세,1638
 보성군,남자,70 - 74세,1530.5
 보성군,남자,75 - 79세,1288
 보성군,남자,80세 이상,1587
 보성군,남자,80 - 84세,1016
 보성군,남자,85세 이상,571
 보성군,남자,85 - 89세,427
 보성군,남자,90 - 94세,115.5
 보성군,남자,95 - 99세,24.5
 보성군,남자,100세 이상,4
 보성군,여자,계,20801.5
 보성군,여자,0 - 4세,401.5
 보성군,여자,5 - 9세,485.5
 보성군,여자,10 - 14세,607
 보성군,여자,15 - 19세,712.5
 보성군,여자,20 - 24세,780.5
 보성군,여자,25 - 29세,559.5
 보성군,여자,30 - 34세,531
 보성군,여자,35 - 39세,688
 보성군,여자,40 - 44세,810
 보성군,여자,45 - 49세,1002.5
 보성군,여자,50 - 54세,1276.5
 보성군,여자,55 - 59세,1676
 보성군,여자,60 - 64세,1940.5
 보성군,여자,65 - 69세,1752
 보성군,여자,70 - 74세,1738.5
 보성군,여자,75 - 79세,2111
 보성군,여자,80세 이상,3729
 보성군,여자,80 - 84세,1993
 보성군,여자,85세 이상,1736
 보성군,여자,85 - 89세,1192
 보성군,여자,90 - 94세,423
 보성군,여자,95 - 99세,101
 보성군,여자,100세 이상,20
 화순군,계,계,62181.5
 화순군,계,0 - 4세,1461.5
 화순군,계,5 - 9세,2114.5
 화순군,계,10 - 14세,2543.5
 화순군,계,15 - 19세,3319.5
 화순군,계,20 - 24세,3810
 화순군,계,25 - 29세,2982.5
 화순군,계,30 - 34세,2106.5
 화순군,계,35 - 39세,2710
 화순군,계,40 - 44세,3467
 화순군,계,45 - 49세,4914
 화순군,계,50 - 54세,5473
 화순군,계,55 - 59세,5654.5
 화순군,계,60 - 64세,5210
 화순군,계,65 - 69세,3835.5
 화순군,계,70 - 74세,3646
 화순군,계,75 - 79세,3822
 화순군,계,80세 이상,5111.5
 화순군,계,80 - 84세,3028
 화순군,계,85세 이상,2083.5
 화순군,계,85 - 89세,1480
 화순군,계,90 - 94세,480
 화순군,계,95 - 99세,109.5
 화순군,계,100세 이상,14
 화순군,남자,계,30772.5
 화순군,남자,0 - 4세,733.5
 화순군,남자,5 - 9세,1086.5
 화순군,남자,10 - 14세,1341
 화순군,남자,15 - 19세,1714
 화순군,남자,20 - 24세,2064
 화순군,남자,25 - 29세,1615
 화순군,남자,30 - 34세,1093
 화순군,남자,35 - 39세,1359.5
 화순군,남자,40 - 44세,1759.5
 화순군,남자,45 - 49세,2630.5
 화순군,남자,50 - 54세,2999.5
 화순군,남자,55 - 59세,3077.5
 화순군,남자,60 - 64세,2776
 화순군,남자,65 - 69세,1940.5
 화순군,남자,70 - 74세,1642
 화순군,남자,75 - 79세,1423.5
 화순군,남자,80세 이상,1517
 화순군,남자,80 - 84세,976.5
 화순군,남자,85세 이상,540.5
 화순군,남자,85 - 89세,399.5
 화순군,남자,90 - 94세,118
 화순군,남자,95 - 99세,22.5
 화순군,남자,100세 이상,0.5
 화순군,여자,계,31409
 화순군,여자,0 - 4세,728
 화순군,여자,5 - 9세,1028
 화순군,여자,10 - 14세,1202.5
 화순군,여자,15 - 19세,1605.5
 화순군,여자,20 - 24세,1746
 화순군,여자,25 - 29세,1367.5
 화순군,여자,30 - 34세,1013.5
 화순군,여자,35 - 39세,1350.5
